subject,choicepair,p1,x1,y1,p2,x2,y2,choice
10,129,0.94,-66,92,0.03,31,-49,0
10,130,0.24,-88,79,0.01,-100,32,1
10,131,0.86,-26,82,0.6,-39,31,1
10,132,0.06,-82,54,0.91,38,-73,1
10,133,0.05,56,-56,0.47,29,-80,0
10,134,0.37,-8,52,0.87,23,-39,1
10,135,0.07,-7,25,0.87,48,-10,0
10,136,0.81,-42,16,0.47,27,-60,1
10,137,0.73,-31,9,0.07,39,-27,0
10,138,0.92,-73,96,0.11,16,-48,0
10,139,0.75,72,-38,0.45,60,-8,1
10,140,0.24,-25,36,0.48,-28,67,1
10,141,0.79,-70,98,0.65,-85,93,1
10,142,0.14,-92,76,0.94,99,-96,0
10,143,0.14,93,-91,0.32,0,-76,1
10,144,0.31,-44,26,0.38,84,-41,1
10,145,0.74,56,-76,0.4,-31,92,0
10,146,0.28,-59,96,0.04,-4,63,0
10,147,0.96,17,-48,0.49,-60,84,1
10,148,0.43,-97,59,0.85,-28,83,0
10,149,0.38,-49,2,0.22,19,-18,0
10,150,0.39,76,-7,0.06,-65,37,0
10,151,0.44,71,-95,0.63,-31,4,1
10,152,0.97,31,-20,0.36,-54,99,0
10,153,0.97,-51,30,0.68,-89,46,1
10,154,0.95,-33,19,0.26,14,-75,1
10,155,0.5,98,-24,0.14,-76,46,1
10,156,0.39,-70,19,0.3,8,-37,1
10,157,0,0,-55,0.79,-64,23,0
10,158,0.87,-78,45,0.88,-69,83,0
10,159,0.86,-39,83,0.8,8,-88,0
10,160,0.07,-55,95,0.48,-13,99,1
10,161,0.39,10,-72,0.64,-72,32,0
10,162,0.55,89,-52,0.76,86,-75,0
10,163,0.7,55,-76,0.08,-56,26,0
10,164,0.27,25,-61,0.34,-82,3,0
10,165,0.56,85,-22,0.22,-70,66,0
10,166,0.58,-44,43,0.83,1,-70,1
10,167,0.4,-1,13,0.59,44,-50,1
10,168,0.88,-90,88,0.8,-86,14,0
10,169,0.91,-33,28,0.27,9,-67,1
10,170,0.89,-31,27,0.36,26,-48,0
10,171,0.3,98,-70,0.48,51,-99,0
10,172,0.59,-100,81,0.47,-73,15,0
10,173,0.45,-55,72,0.59,37,-34,1
10,174,0.61,96,-67,0.5,71,-26,0
10,175,0.99,67,-3,0.68,74,-2,1
10,176,0.74,77,-23,0.67,75,-7,1
10,177,0.13,-13,27,0.34,-18,70,0
10,178,0.93,75,-90,0.87,96,-89,0
10,179,0.27,1,-85,0.18,26,-51,0
10,180,0.73,85,-22,0.25,-100,76,1
11,1,0.29,88,78,0.29,53,91,0
11,2,0.82,26,34,0.49,18,31,1
11,3,0.59,31,63,0.89,92,20,0
11,4,0.07,51,35,0.6,9,89,0
11,5,0.48,13,70,0.18,72,60,0
11,6,0.63,41,18,0.98,56,8,0
11,7,0.17,70,65,0.35,100,50,0
11,8,0.98,76,37,0.82,49,50,1
11,9,0.37,26,64,0.89,19,81,1
11,10,0.19,43,5,0.14,91,6,0
11,11,0.91,43,96,0.66,48,38,1
11,12,0.33,69,56,0.4,89,37,0
11,13,0.99,24,53,0.71,17,77,1
11,14,0.24,47,27,0.88,45,29,0
11,15,0.09,56,19,0.76,13,90,0
11,16,0.88,72,29,0.39,67,63,1
11,17,0.61,37,50,0.6,6,45,1
11,18,0.9,76,69,0.66,19,79,1
11,19,0.69,57,40,0.07,39,74,0
11,20,0.01,53,99,0.83,87,61,1
11,21,0.12,52,73,0.98,92,19,0
11,22,0.38,40,55,0.14,26,96,0
11,23,0.16,66,23,0.79,15,29,1
11,24,0.31,100,48,0.58,100,1,0
11,25,0.05,60,76,0.84,95,17,0
11,26,0.62,1,83,0.41,37,24,0
11,27,0.8,54,21,0.49,98,3,1
11,28,0.34,24,59,0.42,47,64,0
11,29,0.19,30,97,0.14,85,82,1
11,30,0.74,62,0,0.44,23,31,1
11,31,0.99,31,68,0.04,32,47,0
11,32,0.76,37,5,0.18,12,28,1
11,33,0.74,65,6,0.64,93,35,0
11,34,0.08,82,72,0.27,47,77,1
11,35,0.88,79,82,0.2,57,94,0
11,36,0.56,63,21,1,36,0,0
11,37,0.93,86,27,0.8,87,18,1
11,38,0.61,68,39,0.6,77,48,0
11,39,0.68,41,65,0.85,100,2,0
11,40,0,0,46,0.36,52,36,1
11,41,0.91,80,19,0.64,37,65,1
11,42,0.73,75,34,0.9,56,82,1
11,43,0.87,77,72,0.26,67,100,0
11,44,0.92,63,5,0.63,43,53,1
11,45,0.05,56,72,0.95,68,95,1
11,46,0.25,84,43,0.43,7,97,1
11,47,0.78,32,99,0.32,39,56,0
11,48,0.09,83,67,0.48,77,6,1
11,49,0.08,54,31,0.15,44,29,1
11,50,0.04,39,28,0.39,53,20,0
11,51,0.44,14,72,0.21,9,31,0
11,52,0.31,39,51,0.84,16,91,1
11,53,0.1,45,14,0.14,25,27,0
11,54,0.51,44,38,0.38,20,86,0
11,55,0.33,85,60,0.24,98,26,1
11,56,0.68,30,67,0.59,7,59,1
11,57,0.49,15,50,0.94,64,14,0
11,58,0.52,68,90,0.19,1,87,0
11,59,0.63,65,74,0.47,7,85,1
11,60,0.28,7,74,0.71,55,63,1
11,61,0.33,-23,-29,0.43,-67,-28,1
11,62,0.76,-3,-92,0.62,-14,-83,1
11,63,0.82,-40,-90,0.17,-46,-64,1
11,64,0.3,-89,-72,0.96,-96,-37,1
11,65,0.13,-51,-56,0.93,-47,-70,0
11,66,0.96,-61,-56,0.34,-7,-63,0
11,67,0.44,-59,0,0.43,-80,-24,1
11,68,0.25,-94,-37,0.83,-49,-11,1
11,69,0.16,-15,-67,0.72,-56,-83,1
11,70,0.51,-26,-76,0.77,-48,-34,0
11,71,0.49,-1,-54,0.77,-33,-30,1
11,72,0.73,-49,-75,0.17,-2,-100,1
11,73,0.6,-46,-21,0.42,-99,-37,1
11,74,0.29,-67,-28,0.05,-46,-44,1
11,75,0.56,-4,-80,0.04,-46,-58,1
11,76,0.77,-77,-62,0.71,-94,-51,1
11,77,0.38,-22,-15,0.38,-4,-36,1
11,78,0.56,-6,-59,0.64,-27,-83,1
11,79,0.37,-91,-33,0.49,-41,-61,0
11,80,0.61,-73,-58,0.44,-83,-8,0
11,81,0.09,-54,-41,0.79,-65,-28,1
11,82,0.29,-25,-86,0.76,-38,-99,0
11,83,0.93,-55,-17,0.27,-88,-35,0
11,84,0.45,-37,-34,0.41,-11,-54,1
11,85,0.13,-19,-56,0.7,-32,-37,0
11,86,0.66,-8,-95,0.93,-42,-30,0
11,87,0.33,-23,-96,0.29,-40,-82,0
11,88,0.73,-73,-54,0.17,-42,-70,0
11,89,0.03,-75,-27,0.69,-41,-48,1
11,90,0.48,-59,-2,0.14,-77,-9,0
11,91,0.58,-50,-54,0.14,-73,-40,0
11,92,0.13,-29,-76,0.55,-100,-28,1
11,93,0.19,-68,-46,0.61,-9,-90,1
11,94,0.84,-57,-90,0.25,-63,-30,0
11,95,0.97,-58,-65,0.18,-52,-74,1
11,96,0.99,-96,-2,0.47,-90,-66,0
11,97,0.59,-85,-7,0.52,-9,-73,0
11,98,0.56,-58,-80,0.86,-58,-97,0
11,99,0.65,-72,-8,0.25,-90,-39,0
11,100,0.59,-41,-57,0.42,-51,-30,0
11,101,0.63,-96,-38,0.17,-12,-69,0
11,102,0.04,-98,-25,0.4,-78,-22,1
11,103,0.5,-21,-77,0.39,-77,-75,1
11,104,0.79,-67,-37,0.46,0,-97,1
11,105,0.4,-60,-82,0.47,-31,-90,0
11,106,0.21,-60,-16,0.45,-6,-51,0
11,107,0.48,-15,-91,0.28,-48,-74,1
11,108,0.04,-15,-60,0.88,-34,-77,0
11,109,0.99,-24,-13,0.44,-15,-62,1
11,110,0.39,-35,-72,0.76,-57,-28,0
11,111,0.76,-33,-53,0.52,-18,-60,1
11,112,0.43,-55,-53,0.08,-77,-51,0
11,113,0.75,-100,-84,0.95,-85,-29,0
11,114,0.53,-93,-26,0.8,-52,-93,0
11,115,0.59,-55,-77,0.47,-30,-61,0
11,116,0.66,-58,-68,0.68,-67,-49,1
11,117,0.86,-29,-30,0.26,-17,-43,1
11,118,0.32,-83,-19,0.15,-15,-52,1
11,119,0.56,-9,-56,0.64,-15,-80,1
11,120,0.49,-66,-92,0.78,-97,-34,1
11,121,0.85,-55,27,0.02,73,-88,1
11,122,0.18,-19,73,0.94,58,-54,1
11,123,1,-48,0,0.9,-71,87,0
11,124,0.43,-47,63,0.02,-69,14,0
11,125,0.48,58,-5,0.4,-40,96,0
11,126,0.93,-28,79,0.63,-81,89,0
11,127,0.43,-91,63,0.27,-83,24,0
11,128,0.73,-38,40,0.54,-30,7,0
11,129,0.94,-66,92,0.03,31,-49,0
11,130,0.24,-88,79,0.01,-100,32,1
11,131,0.86,-26,82,0.6,-39,31,1
11,132,0.06,-82,54,0.91,38,-73,1
11,133,0.05,56,-56,0.47,29,-80,0
11,134,0.37,-8,52,0.87,23,-39,1
11,135,0.07,-7,25,0.87,48,-10,0
11,136,0.81,-42,16,0.47,27,-60,0
11,137,0.73,-31,9,0.07,39,-27,0
11,138,0.92,-73,96,0.11,16,-48,0
11,139,0.75,72,-38,0.45,60,-8,1
11,140,0.24,-25,36,0.48,-28,67,1
11,141,0.79,-70,98,0.65,-85,93,1
11,142,0.14,-92,76,0.94,99,-96,0
11,143,0.14,93,-91,0.32,0,-76,0
11,144,0.31,-44,26,0.38,84,-41,1
11,145,0.74,56,-76,0.4,-31,92,0
11,146,0.28,-59,96,0.04,-4,63,0
11,147,0.96,17,-48,0.49,-60,84,1
11,148,0.43,-97,59,0.85,-28,83,0
11,149,0.38,-49,2,0.22,19,-18,0
11,150,0.39,76,-7,0.06,-65,37,0
11,151,0.44,71,-95,0.63,-31,4,1
11,152,0.97,31,-20,0.36,-54,99,1
11,153,0.97,-51,30,0.68,-89,46,0
11,154,0.95,-33,19,0.26,14,-75,1
11,155,0.5,98,-24,0.14,-76,46,0
11,156,0.39,-70,19,0.3,8,-37,1
11,157,0,0,-55,0.79,-64,23,0
11,158,0.87,-78,45,0.88,-69,83,0
11,159,0.86,-39,83,0.8,8,-88,0
11,160,0.07,-55,95,0.48,-13,99,1
11,161,0.39,10,-72,0.64,-72,32,0
11,162,0.55,89,-52,0.76,86,-75,0
11,163,0.7,55,-76,0.08,-56,26,0
11,164,0.27,25,-61,0.34,-82,3,0
11,165,0.56,85,-22,0.22,-70,66,1
11,166,0.58,-44,43,0.83,1,-70,1
11,167,0.4,-1,13,0.59,44,-50,1
11,168,0.88,-90,88,0.8,-86,14,1
11,169,0.91,-33,28,0.27,9,-67,1
11,170,0.89,-31,27,0.36,26,-48,0
11,171,0.3,98,-70,0.48,51,-99,0
11,172,0.59,-100,81,0.47,-73,15,1
11,173,0.45,-55,72,0.59,37,-34,0
11,174,0.61,96,-67,0.5,71,-26,1
11,175,0.99,67,-3,0.68,74,-2,1
11,176,0.74,77,-23,0.67,75,-7,1
11,177,0.13,-13,27,0.34,-18,70,0
11,178,0.93,75,-90,0.87,96,-89,0
11,179,0.27,1,-85,0.18,26,-51,0
11,180,0.73,85,-22,0.25,-100,76,1
12,1,0.29,88,78,0.29,53,91,1
12,2,0.82,26,34,0.49,18,31,0
12,3,0.59,31,63,0.89,92,20,1
12,4,0.07,51,35,0.6,9,89,1
12,5,0.48,13,70,0.18,72,60,0
12,6,0.63,41,18,0.98,56,8,1
12,7,0.17,70,65,0.35,100,50,1
12,8,0.98,76,37,0.82,49,50,1
12,9,0.37,26,64,0.89,19,81,1
12,10,0.19,43,5,0.14,91,6,1
12,11,0.91,43,96,0.66,48,38,1
12,12,0.33,69,56,0.4,89,37,1
12,13,0.99,24,53,0.71,17,77,1
12,14,0.24,47,27,0.88,45,29,1
12,15,0.09,56,19,0.76,13,90,1
12,16,0.88,72,29,0.39,67,63,0
12,17,0.61,37,50,0.6,6,45,0
12,18,0.9,76,69,0.66,19,79,0
12,19,0.69,57,40,0.07,39,74,0
12,20,0.01,53,99,0.83,87,61,1
12,21,0.12,52,73,0.98,92,19,0
12,22,0.38,40,55,0.14,26,96,0
12,23,0.16,66,23,0.79,15,29,1
12,24,0.31,100,48,0.58,100,1,1
12,25,0.05,60,76,0.84,95,17,0
12,26,0.62,1,83,0.41,37,24,0
12,27,0.8,54,21,0.49,98,3,1
12,28,0.34,24,59,0.42,47,64,0
12,29,0.19,30,97,0.14,85,82,1
12,30,0.74,62,0,0.44,23,31,1
12,31,0.99,31,68,0.04,32,47,1
12,32,0.76,37,5,0.18,12,28,1
12,33,0.74,65,6,0.64,93,35,0
12,34,0.08,82,72,0.27,47,77,1
12,35,0.88,79,82,0.2,57,94,0
12,36,0.56,63,21,1,36,0,0
12,37,0.93,86,27,0.8,87,18,0
12,38,0.61,68,39,0.6,77,48,0
12,39,0.68,41,65,0.85,100,2,1
12,40,0,0,46,0.36,52,36,1
12,41,0.91,80,19,0.64,37,65,1
12,42,0.73,75,34,0.9,56,82,0
12,43,0.87,77,72,0.26,67,100,0
12,44,0.92,63,5,0.63,43,53,1
12,45,0.05,56,72,0.95,68,95,0
12,46,0.25,84,43,0.43,7,97,1
12,47,0.78,32,99,0.32,39,56,0
12,48,0.09,83,67,0.48,77,6,1
12,49,0.08,54,31,0.15,44,29,1
12,50,0.04,39,28,0.39,53,20,1
12,51,0.44,14,72,0.21,9,31,0
12,52,0.31,39,51,0.84,16,91,1
12,53,0.1,45,14,0.14,25,27,1
12,54,0.51,44,38,0.38,20,86,0
12,55,0.33,85,60,0.24,98,26,1
12,56,0.68,30,67,0.59,7,59,1
12,57,0.49,15,50,0.94,64,14,0
12,58,0.52,68,90,0.19,1,87,0
12,59,0.63,65,74,0.47,7,85,0
12,60,0.28,7,74,0.71,55,63,1
12,61,0.33,-23,-29,0.43,-67,-28,0
12,62,0.76,-3,-92,0.62,-14,-83,1
12,63,0.82,-40,-90,0.17,-46,-64,0
12,64,0.3,-89,-72,0.96,-96,-37,0
12,65,0.13,-51,-56,0.93,-47,-70,1
12,66,0.96,-61,-56,0.34,-7,-63,0
12,67,0.44,-59,0,0.43,-80,-24,1
12,68,0.25,-94,-37,0.83,-49,-11,1
12,69,0.16,-15,-67,0.72,-56,-83,0
12,70,0.51,-26,-76,0.77,-48,-34,1
12,71,0.49,-1,-54,0.77,-33,-30,1
12,72,0.73,-49,-75,0.17,-2,-100,1
12,73,0.6,-46,-21,0.42,-99,-37,1
12,74,0.29,-67,-28,0.05,-46,-44,0
12,75,0.56,-4,-80,0.04,-46,-58,0
12,76,0.77,-77,-62,0.71,-94,-51,1
12,77,0.38,-22,-15,0.38,-4,-36,1
12,78,0.56,-6,-59,0.64,-27,-83,1
12,79,0.37,-91,-33,0.49,-41,-61,0
12,80,0.61,-73,-58,0.44,-83,-8,1
12,81,0.09,-54,-41,0.79,-65,-28,0
12,82,0.29,-25,-86,0.76,-38,-99,1
12,83,0.93,-55,-17,0.27,-88,-35,0
12,84,0.45,-37,-34,0.41,-11,-54,1
12,85,0.13,-19,-56,0.7,-32,-37,0
12,86,0.66,-8,-95,0.93,-42,-30,0
12,87,0.33,-23,-96,0.29,-40,-82,0
12,88,0.73,-73,-54,0.17,-42,-70,0
12,89,0.03,-75,-27,0.69,-41,-48,1
12,90,0.48,-59,-2,0.14,-77,-9,0
12,91,0.58,-50,-54,0.14,-73,-40,0
12,92,0.13,-29,-76,0.55,-100,-28,1
12,93,0.19,-68,-46,0.61,-9,-90,1
12,94,0.84,-57,-90,0.25,-63,-30,0
12,95,0.97,-58,-65,0.18,-52,-74,1
12,96,0.99,-96,-2,0.47,-90,-66,0
12,97,0.59,-85,-7,0.52,-9,-73,0
12,98,0.56,-58,-80,0.86,-58,-97,1
12,99,0.65,-72,-8,0.25,-90,-39,1
12,100,0.59,-41,-57,0.42,-51,-30,1
12,101,0.63,-96,-38,0.17,-12,-69,0
12,102,0.04,-98,-25,0.4,-78,-22,1
12,103,0.5,-21,-77,0.39,-77,-75,1
12,104,0.79,-67,-37,0.46,0,-97,0
12,105,0.4,-60,-82,0.47,-31,-90,1
12,106,0.21,-60,-16,0.45,-6,-51,0
12,107,0.48,-15,-91,0.28,-48,-74,1
12,108,0.04,-15,-60,0.88,-34,-77,1
12,109,0.99,-24,-13,0.44,-15,-62,1
12,110,0.39,-35,-72,0.76,-57,-28,1
12,111,0.76,-33,-53,0.52,-18,-60,0
12,112,0.43,-55,-53,0.08,-77,-51,0
12,113,0.75,-100,-84,0.95,-85,-29,0
12,114,0.53,-93,-26,0.8,-52,-93,1
12,115,0.59,-55,-77,0.47,-30,-61,0
12,116,0.66,-58,-68,0.68,-67,-49,1
12,117,0.86,-29,-30,0.26,-17,-43,0
12,118,0.32,-83,-19,0.15,-15,-52,1
12,119,0.56,-9,-56,0.64,-15,-80,1
12,120,0.49,-66,-92,0.78,-97,-34,1
12,121,0.85,-55,27,0.02,73,-88,1
12,122,0.18,-19,73,0.94,58,-54,1
12,123,1,-48,0,0.9,-71,87,0
12,124,0.43,-47,63,0.02,-69,14,0
12,125,0.48,58,-5,0.4,-40,96,0
12,126,0.93,-28,79,0.63,-81,89,0
12,127,0.43,-91,63,0.27,-83,24,0
12,128,0.73,-38,40,0.54,-30,7,0
12,129,0.94,-66,92,0.03,31,-49,1
12,130,0.24,-88,79,0.01,-100,32,1
12,131,0.86,-26,82,0.6,-39,31,0
12,132,0.06,-82,54,0.91,38,-73,1
12,133,0.05,56,-56,0.47,29,-80,1
12,134,0.37,-8,52,0.87,23,-39,1
12,135,0.07,-7,25,0.87,48,-10,0
12,136,0.81,-42,16,0.47,27,-60,0
12,137,0.73,-31,9,0.07,39,-27,1
12,138,0.92,-73,96,0.11,16,-48,0
12,139,0.75,72,-38,0.45,60,-8,1
12,140,0.24,-25,36,0.48,-28,67,0
12,141,0.79,-70,98,0.65,-85,93,0
12,142,0.14,-92,76,0.94,99,-96,1
12,143,0.14,93,-91,0.32,0,-76,1
12,144,0.31,-44,26,0.38,84,-41,0
12,145,0.74,56,-76,0.4,-31,92,0
12,146,0.28,-59,96,0.04,-4,63,1
12,147,0.96,17,-48,0.49,-60,84,0
12,148,0.43,-97,59,0.85,-28,83,1
12,149,0.38,-49,2,0.22,19,-18,0
12,150,0.39,76,-7,0.06,-65,37,1
12,151,0.44,71,-95,0.63,-31,4,0
12,152,0.97,31,-20,0.36,-54,99,0
12,153,0.97,-51,30,0.68,-89,46,1
12,154,0.95,-33,19,0.26,14,-75,0
12,155,0.5,98,-24,0.14,-76,46,1
12,156,0.39,-70,19,0.3,8,-37,0
12,157,0,0,-55,0.79,-64,23,0
12,158,0.87,-78,45,0.88,-69,83,0
12,159,0.86,-39,83,0.8,8,-88,0
12,160,0.07,-55,95,0.48,-13,99,1
12,161,0.39,10,-72,0.64,-72,32,0
12,162,0.55,89,-52,0.76,86,-75,1
12,163,0.7,55,-76,0.08,-56,26,1
12,164,0.27,25,-61,0.34,-82,3,1
12,165,0.56,85,-22,0.22,-70,66,1
12,166,0.58,-44,43,0.83,1,-70,1
12,167,0.4,-1,13,0.59,44,-50,1
12,168,0.88,-90,88,0.8,-86,14,1
12,169,0.91,-33,28,0.27,9,-67,0
12,170,0.89,-31,27,0.36,26,-48,0
12,171,0.3,98,-70,0.48,51,-99,1
12,172,0.59,-100,81,0.47,-73,15,1
12,173,0.45,-55,72,0.59,37,-34,1
12,174,0.61,96,-67,0.5,71,-26,0
12,175,0.99,67,-3,0.68,74,-2,1
12,176,0.74,77,-23,0.67,75,-7,0
12,177,0.13,-13,27,0.34,-18,70,0
12,178,0.93,75,-90,0.87,96,-89,0
12,179,0.27,1,-85,0.18,26,-51,0
12,180,0.73,85,-22,0.25,-100,76,0
13,1,0.29,88,78,0.29,53,91,1
13,2,0.82,26,34,0.49,18,31,1
13,3,0.59,31,63,0.89,92,20,0
13,4,0.07,51,35,0.6,9,89,1
13,5,0.48,13,70,0.18,72,60,0
13,6,0.63,41,18,0.98,56,8,0
13,7,0.17,70,65,0.35,100,50,1
13,8,0.98,76,37,0.82,49,50,1
13,9,0.37,26,64,0.89,19,81,1
13,10,0.19,43,5,0.14,91,6,0
13,11,0.91,43,96,0.66,48,38,1
13,12,0.33,69,56,0.4,89,37,1
13,13,0.99,24,53,0.71,17,77,1
13,14,0.24,47,27,0.88,45,29,0
13,15,0.09,56,19,0.76,13,90,1
13,16,0.88,72,29,0.39,67,63,0
13,17,0.61,37,50,0.6,6,45,1
13,18,0.9,76,69,0.66,19,79,1
13,19,0.69,57,40,0.07,39,74,0
13,20,0.01,53,99,0.83,87,61,1
13,21,0.12,52,73,0.98,92,19,0
13,22,0.38,40,55,0.14,26,96,0
13,23,0.16,66,23,0.79,15,29,1
13,24,0.31,100,48,0.58,100,1,1
13,25,0.05,60,76,0.84,95,17,1
13,26,0.62,1,83,0.41,37,24,1
13,27,0.8,54,21,0.49,98,3,1
13,28,0.34,24,59,0.42,47,64,0
13,29,0.19,30,97,0.14,85,82,0
13,30,0.74,62,0,0.44,23,31,1
13,31,0.99,31,68,0.04,32,47,0
13,32,0.76,37,5,0.18,12,28,1
13,33,0.74,65,6,0.64,93,35,0
13,34,0.08,82,72,0.27,47,77,1
13,35,0.88,79,82,0.2,57,94,1
13,36,0.56,63,21,1,36,0,1
13,37,0.93,86,27,0.8,87,18,1
13,38,0.61,68,39,0.6,77,48,0
13,39,0.68,41,65,0.85,100,2,0
13,40,0,0,46,0.36,52,36,1
13,41,0.91,80,19,0.64,37,65,1
13,42,0.73,75,34,0.9,56,82,1
13,43,0.87,77,72,0.26,67,100,0
13,44,0.92,63,5,0.63,43,53,1
13,45,0.05,56,72,0.95,68,95,1
13,46,0.25,84,43,0.43,7,97,1
13,47,0.78,32,99,0.32,39,56,0
13,48,0.09,83,67,0.48,77,6,1
13,49,0.08,54,31,0.15,44,29,1
13,50,0.04,39,28,0.39,53,20,1
13,51,0.44,14,72,0.21,9,31,1
13,52,0.31,39,51,0.84,16,91,1
13,53,0.1,45,14,0.14,25,27,0
13,54,0.51,44,38,0.38,20,86,1
13,55,0.33,85,60,0.24,98,26,1
13,56,0.68,30,67,0.59,7,59,1
13,57,0.49,15,50,0.94,64,14,0
13,58,0.52,68,90,0.19,1,87,1
13,59,0.63,65,74,0.47,7,85,1
13,60,0.28,7,74,0.71,55,63,0
13,61,0.33,-23,-29,0.43,-67,-28,1
13,62,0.76,-3,-92,0.62,-14,-83,1
13,63,0.82,-40,-90,0.17,-46,-64,1
13,64,0.3,-89,-72,0.96,-96,-37,1
13,65,0.13,-51,-56,0.93,-47,-70,0
13,66,0.96,-61,-56,0.34,-7,-63,0
13,67,0.44,-59,0,0.43,-80,-24,1
13,68,0.25,-94,-37,0.83,-49,-11,1
13,69,0.16,-15,-67,0.72,-56,-83,1
13,70,0.51,-26,-76,0.77,-48,-34,0
13,71,0.49,-1,-54,0.77,-33,-30,1
13,72,0.73,-49,-75,0.17,-2,-100,1
13,73,0.6,-46,-21,0.42,-99,-37,1
13,74,0.29,-67,-28,0.05,-46,-44,0
13,75,0.56,-4,-80,0.04,-46,-58,1
13,76,0.77,-77,-62,0.71,-94,-51,1
13,77,0.38,-22,-15,0.38,-4,-36,1
13,78,0.56,-6,-59,0.64,-27,-83,1
13,79,0.37,-91,-33,0.49,-41,-61,0
13,80,0.61,-73,-58,0.44,-83,-8,0
13,81,0.09,-54,-41,0.79,-65,-28,1
13,82,0.29,-25,-86,0.76,-38,-99,1
13,83,0.93,-55,-17,0.27,-88,-35,0
13,84,0.45,-37,-34,0.41,-11,-54,0
13,85,0.13,-19,-56,0.7,-32,-37,0
13,86,0.66,-8,-95,0.93,-42,-30,1
13,87,0.33,-23,-96,0.29,-40,-82,0
13,88,0.73,-73,-54,0.17,-42,-70,0
13,89,0.03,-75,-27,0.69,-41,-48,1
13,90,0.48,-59,-2,0.14,-77,-9,0
13,91,0.58,-50,-54,0.14,-73,-40,0
13,92,0.13,-29,-76,0.55,-100,-28,0
13,93,0.19,-68,-46,0.61,-9,-90,0
13,94,0.84,-57,-90,0.25,-63,-30,0
13,95,0.97,-58,-65,0.18,-52,-74,1
13,96,0.99,-96,-2,0.47,-90,-66,0
13,97,0.59,-85,-7,0.52,-9,-73,0
13,98,0.56,-58,-80,0.86,-58,-97,0
13,99,0.65,-72,-8,0.25,-90,-39,0
13,100,0.59,-41,-57,0.42,-51,-30,0
13,101,0.63,-96,-38,0.17,-12,-69,0
13,102,0.04,-98,-25,0.4,-78,-22,1
13,103,0.5,-21,-77,0.39,-77,-75,1
13,104,0.79,-67,-37,0.46,0,-97,0
13,105,0.4,-60,-82,0.47,-31,-90,0
13,106,0.21,-60,-16,0.45,-6,-51,1
13,107,0.48,-15,-91,0.28,-48,-74,1
13,108,0.04,-15,-60,0.88,-34,-77,0
13,109,0.99,-24,-13,0.44,-15,-62,1
13,110,0.39,-35,-72,0.76,-57,-28,0
13,111,0.76,-33,-53,0.52,-18,-60,0
13,112,0.43,-55,-53,0.08,-77,-51,1
13,113,0.75,-100,-84,0.95,-85,-29,0
13,114,0.53,-93,-26,0.8,-52,-93,0
13,115,0.59,-55,-77,0.47,-30,-61,0
13,116,0.66,-58,-68,0.68,-67,-49,0
13,117,0.86,-29,-30,0.26,-17,-43,1
13,118,0.32,-83,-19,0.15,-15,-52,1
13,119,0.56,-9,-56,0.64,-15,-80,1
13,120,0.49,-66,-92,0.78,-97,-34,1
13,121,0.85,-55,27,0.02,73,-88,1
13,122,0.18,-19,73,0.94,58,-54,1
13,123,1,-48,0,0.9,-71,87,0
13,124,0.43,-47,63,0.02,-69,14,1
13,125,0.48,58,-5,0.4,-40,96,1
13,126,0.93,-28,79,0.63,-81,89,1
13,127,0.43,-91,63,0.27,-83,24,1
13,128,0.73,-38,40,0.54,-30,7,0
13,129,0.94,-66,92,0.03,31,-49,0
13,130,0.24,-88,79,0.01,-100,32,0
13,131,0.86,-26,82,0.6,-39,31,1
13,132,0.06,-82,54,0.91,38,-73,1
13,133,0.05,56,-56,0.47,29,-80,0
13,134,0.37,-8,52,0.87,23,-39,1
13,135,0.07,-7,25,0.87,48,-10,0
13,136,0.81,-42,16,0.47,27,-60,1
13,137,0.73,-31,9,0.07,39,-27,0
13,138,0.92,-73,96,0.11,16,-48,1
13,139,0.75,72,-38,0.45,60,-8,1
13,140,0.24,-25,36,0.48,-28,67,0
13,141,0.79,-70,98,0.65,-85,93,0
13,142,0.14,-92,76,0.94,99,-96,0
13,143,0.14,93,-91,0.32,0,-76,0
13,144,0.31,-44,26,0.38,84,-41,1
13,145,0.74,56,-76,0.4,-31,92,0
13,146,0.28,-59,96,0.04,-4,63,0
13,147,0.96,17,-48,0.49,-60,84,0
13,148,0.43,-97,59,0.85,-28,83,1
13,149,0.38,-49,2,0.22,19,-18,0
13,150,0.39,76,-7,0.06,-65,37,0
13,151,0.44,71,-95,0.63,-31,4,1
13,152,0.97,31,-20,0.36,-54,99,1
13,153,0.97,-51,30,0.68,-89,46,0
13,154,0.95,-33,19,0.26,14,-75,1
13,155,0.5,98,-24,0.14,-76,46,0
13,156,0.39,-70,19,0.3,8,-37,1
13,157,0,0,-55,0.79,-64,23,0
13,158,0.87,-78,45,0.88,-69,83,0
13,159,0.86,-39,83,0.8,8,-88,1
13,160,0.07,-55,95,0.48,-13,99,1
13,161,0.39,10,-72,0.64,-72,32,0
13,162,0.55,89,-52,0.76,86,-75,0
13,163,0.7,55,-76,0.08,-56,26,0
13,164,0.27,25,-61,0.34,-82,3,0
13,165,0.56,85,-22,0.22,-70,66,1
13,166,0.58,-44,43,0.83,1,-70,1
13,167,0.4,-1,13,0.59,44,-50,1
13,168,0.88,-90,88,0.8,-86,14,1
13,169,0.91,-33,28,0.27,9,-67,1
13,170,0.89,-31,27,0.36,26,-48,0
13,171,0.3,98,-70,0.48,51,-99,1
